36.56667,139.88333,PPLA,Utsunomiya,JP,449865
31.56667,130.55,PPLA,Kagoshima,JP,555352
16.80528,96.15611,PPLA,Yangon,MM,4477638
63.43049,10.39506,PPLA2,Trondheim,NO,147139
59.91273,10.74609,PPLC,Oslo,NO,580000
58.97005,5.73332,PPLA,Stavanger,NO,121610
60.39299,5.32415,PPLA,Bergen,NO,213585
-36.84853,174.76349,PPLA,Auckland,NZ,417910
-43.53333,172.63333,PPLA,Christchurch,NZ,363926
-41.28664,174.77557,PPLC,Wellington,NZ,381900
-45.87416,170.50361,PPLA,Dunedin,NZ,114347
-37.78333,175.28333,PPLA,Hamilton,NZ,152641
24.45118,54.39696,PPLC,Abu Dhabi,AE,603492
25.07725,55.30927,PPLA,Dubai,AE,2956587
-34.61315,-58.37723,PPLC,Buenos Aires,AR,13076300
42.69751,23.32415,PPLC,Sofia,BG,1152556
42.50606,27.46781,PPLA,Burgas,BG,195966
42.15,24.75,PPLA,Plovdiv,BG,340494
60.29414,25.04099,PPLA3,Vantaa,FI,190058
60.45148,22.26869,PPLA,Turku,FI,175945
65.01236,25.46816,PPLA,Oulu,FI,128618
60.16952,24.93545,PPLC,Helsinki,FI,558457
61.49911,23.78712,PPLA,Tampere,FI,202687
32.08088,34.78057,PPLA,Tel Aviv,IL,432892
32.81841,34.9885,PPLA,Haifa,IL,267300
31.76904,35.21633,PPLA,Jerusalem,IL,801000
31.79213,34.64966,PPL,Ashdod,IL,224656
32.33291,34.85992,PPL,Netanya,IL,171676
31.66926,34.57149,PPL,Ashkelon,IL,105995
32.08707,34.88747,PPL,Petaẖ Tiqwa,IL,200000
6.93548,79.84868,PPLC,Colombo,LK,648034
27.70169,85.3206,PPLC,Kathmandu,NP,1442271
28.26689,83.96851,PPLA,Pokhara,NP,200000
26.45505,87.27007,PPL,Biratnagar,NP,182324
18.46633,-66.10572,PPLC,San Juan,PR,418140
50.63373,5.56749,PPL,Liège,BE,182597
50.85045,4.34878,PPLC,Brussels,BE,1019022
50.41136,4.44448,PPL,Charleroi,BE,200132
51.05,3.71667,PPL,Gent,BE,231493
50.4669,4.86746,PPLA,Namur,BE,106284
51.22047,4.40026,PPL,Antwerpen,BE,459805
5.35444,-4.00167,PPLA,Abidjan,CI,3677115
50.08804,14.42076,PPLC,Prague,CZ,1165581
49.83465,18.28204,PPLA,Ostrava,CZ,313088
49.19522,16.60796,PPLA,Brno,CZ,369559
49.74747,13.37759,PPLA,Pilsen,CZ,164180
49.59552,17.25175,PPLA,Olomouc,CZ,101268
39.77667,30.52056,PPLA,Eskişehir,TR,514869
40.76499,29.92928,PPLA,İzmit,TR,196571
40.19559,29.06013,PPLA,Bursa,TR,1412701
39.91987,32.85427,PPLC,Ankara,TR,3517182
36.98615,35.32531,PPLA,Adana,TR,1248988
38.73222,35.48528,PPLA,Kayseri,TR,592840
39.42417,29.98333,PPLA,Kütahya,TR,185008
39.64917,27.88611,PPLA,Balıkesir,TR,238151
40.78056,30.40333,PPLA,Adapazarı,TR,286787
41.005,39.72694,PPLA,Trabzon,TR,244083
36.20655,36.15722,PPLA,Antakya,TR,210000
41.27976,36.3361,PPLA,Samsun,TR,394050
38.41273,27.13838,PPLA,İzmir,TR,2500603
37.87135,32.48464,PPLA,Konya,TR,875530
39.74833,37.01611,PPLA,Sivas,TR,264022
41.01384,28.94966,PPLA,Istanbul,TR,14804116
37.77417,29.0875,PPLA,Denizli,TR,313238
39.90861,41.27694,PPLA,Erzurum,TR,420691
41.26465,69.21627,PPLC,Tashkent,UZ,1978028
35.17531,33.3642,PPLC,Nicosia,CY,200452
34.68406,33.03794,PPLA,Limassol,CY,154000
44.49381,11.33875,PPLA,Bologna,IT,366133
43.54427,10.32615,PPLA2,Livorno,IT,153773
45.64953,13.77678,PPLA,Trieste,IT,187056
44.64783,10.92539,PPLA2,Modena,IT,158886
43.8805,11.09699,PPLA2,Prato,IT,181820
43.77925,11.24626,PPLA,Florence,IT,349296
40.85216,14.26811,PPLA,Naples,IT,959470
41.89193,12.51133,PPLC,Rome,IT,2318895
45.07049,7.68682,PPLA,Turin,IT,870456
45.46427,9.18951,PPLA,Milan,IT,1236837
45.53558,10.21472,PPLA2,Brescia,IT,184826
44.79935,10.32618,PPLA2,Parma,IT,146299
0.31628,32.58219,PPLC,Kampala,UG,1353189
10.51667,76.21667,PPLA2,Thrissur,IN,325110
28.63576,77.22445,PPLC,New Delhi,IN,317797
17.38405,78.45636,PPLA,Hyderabad,IN,3597816
28.65195,77.23149,PPLA,Delhi,IN,10927986
30.73629,76.7884,PPLA,Chandigarh,IN,960787
23.25469,77.40289,PPLA,Bhopal,IN,1599914
21.14631,79.08491,PPLA2,Nagpur,IN,2228018
26.83928,80.92313,PPLA,Lucknow,IN,2472011
28.66535,77.43915,PPLA2,Ghāziābād,IN,1199191
28.72985,77.78068,PPLA2,Hāpur,IN,242920
23.21667,72.68333,PPLA,Gandhinagar,IN,195985
13.08784,80.27847,PPLA,Chennai,IN,4328063
19.99727,73.79096,PPLA2,Nashik,IN,1289497
